Transaction ID,Price Per Unit,Quantity,Total Spent,Transaction Date,cat_Beverages,cat_Butchers,cat_Computers and electric accessories,cat_Electric household essentials,cat_Food,cat_Furniture,cat_Milk Products,cat_Patisserie,Location_Encoded,Payment_Cash,Payment_Credit Card,Payment_Digital Wallet,Discount_False,Discount_True,Discount_Unknown
TXN_1175373,39.5,3.0,118.5,2024-04-09,0,0,0,0,0,0,1,0,0,False,True,False,False,True,False
TXN_1175726,20.0,2.0,40.0,2024-07-08,0,0,0,0,0,0,1,0,1,False,False,True,True,False,False
TXN_1176248,9.5,6.0,57.0,2022-12-06,1,0,0,0,0,0,0,0,0,False,True,False,False,True,False
TXN_1177239,21.5,9.0,193.5,2023-04-14,0,0,0,1,0,0,0,0,1,False,False,True,False,False,True
TXN_1177301,33.5,6.0,201.0,2022-04-08,0,0,0,0,0,0,0,1,1,True,False,False,False,True,False
TXN_1178538,12.5,8.0,100.0,2022-06-08,0,0,0,0,0,0,1,0,1,False,False,True,True,False,False
TXN_1178688,21.5,3.0,64.5,2023-10-15,1,0,0,0,0,0,0,0,1,True,False,False,False,True,False
TXN_1179280,8.0,9.0,72.0,2023-10-02,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False
TXN_1179909,21.5,7.0,150.5,2023-05-21,1,0,0,0,0,0,0,0,1,False,False,True,True,False,False
TXN_1181808,14.0,4.0,56.0,2023-09-21,0,0,0,0,0,1,0,0,1,True,False,False,False,True,False
TXN_1185443,23.0,7.0,161.0,2023-11-16,0,1,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_1185788,12.5,7.0,87.5,2023-09-07,0,0,0,0,0,0,1,0,1,False,False,True,False,True,False
TXN_1186888,24.5,5.0,122.5,2022-02-15,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True
TXN_1187419,33.5,5.0,167.5,2022-02-03,0,1,0,0,0,0,0,0,1,False,True,False,False,False,True
TXN_1188415,5.0,5.0,25.0,2025-01-15,0,0,0,1,0,0,0,0,0,True,False,False,True,False,False
TXN_1188617,24.5,1.0,24.5,2024-02-19,0,0,0,0,1,0,0,0,0,False,True,False,False,False,True
TXN_1188804,32.0,7.0,224.0,2024-01-27,0,0,1,0,0,0,0,0,1,False,False,True,False,True,False
TXN_1188935,32.0,3.0,96.0,2024-03-30,0,0,0,1,0,0,0,0,1,True,False,False,False,True,False
TXN_1189082,8.0,1.0,8.0,2022-06-03,1,0,0,0,0,0,0,0,0,False,True,False,False,False,True
TXN_1189571,20.0,3.0,60.0,2023-11-06,0,0,0,0,1,0,0,0,1,False,True,False,False,True,False
TXN_1189728,30.5,4.0,122.0,2023-11-25,0,0,0,0,1,0,0,0,1,True,False,False,False,True,False
TXN_1190407,20.0,9.0,180.0,2022-09-21,0,0,0,0,0,0,1,0,1,False,False,True,False,True,False
TXN_1190422,21.5,3.0,64.5,2023-01-11,0,0,0,0,0,0,0,1,1,True,False,False,False,True,False
TXN_1190560,33.5,8.0,268.0,2023-01-31,0,0,0,0,0,1,0,0,0,True,False,False,True,False,False
TXN_1190991,21.5,10.0,215.0,2022-10-21,0,1,0,0,0,0,0,0,1,False,False,True,False,True,False
TXN_1192429,14.0,3.0,42.0,2024-06-20,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False
TXN_1193062,33.5,5.0,167.5,2022-02-23,0,0,0,0,0,1,0,0,0,False,True,False,False,True,False
TXN_1193688,5.0,8.0,40.0,2024-04-21,0,0,1,0,0,0,0,0,1,False,False,True,False,False,True
TXN_1194790,24.5,4.0,98.0,2023-09-07,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
TXN_1195231,5.0,8.0,40.0,2022-11-28,0,0,0,1,0,0,0,0,0,False,False,True,True,False,False
TXN_1196570,12.5,8.0,100.0,2024-02-09,1,0,0,0,0,0,0,0,1,False,False,True,False,True,False
TXN_1197350,33.5,1.0,33.5,2024-06-10,0,1,0,0,0,0,0,0,0,False,False,True,False,True,False
TXN_1197801,29.0,3.0,87.0,2023-01-06,0,0,0,0,0,0,0,1,0,True,False,False,False,True,False
TXN_1197864,30.5,6.0,183.0,2022-01-06,0,0,1,0,0,0,0,0,0,False,False,True,False,False,True
TXN_1198181,21.5,5.0,107.5,2024-04-28,0,0,0,0,1,0,0,0,1,True,False,False,False,True,False
TXN_1198384,26.0,1.0,26.0,2024-11-13,0,0,0,0,0,1,0,0,1,False,True,False,True,False,False
TXN_1198866,26.0,8.0,208.0,2022-01-12,0,0,0,0,0,0,0,1,1,False,True,False,True,False,False
TXN_1199362,6.5,3.0,19.5,2022-09-26,1,0,0,0,0,0,0,0,0,False,True,False,True,False,False
TXN_1199408,11.0,6.0,66.0,2024-03-24,0,1,0,0,0,0,0,0,1,False,False,True,False,True,False
TXN_1201215,15.5,6.0,93.0,2022-10-03,0,0,1,0,0,0,0,0,1,True,False,False,False,True,False
TXN_1201615,29.0,2.0,58.0,2022-08-06,0,0,0,0,0,0,0,1,0,False,False,True,False,True,False
TXN_1201718,17.0,6.0,102.0,2024-04-08,0,0,0,0,1,0,0,0,0,True,False,False,True,False,False
TXN_1201757,12.5,9.0,112.5,2024-12-16,0,0,0,1,0,0,0,0,1,False,False,True,True,False,False
TXN_1201977,5.0,10.0,50.0,2023-04-27,0,0,0,0,0,1,0,0,0,False,True,False,False,False,True
TXN_1202644,41.0,5.0,205.0,2023-04-02,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False
TXN_1202968,14.0,8.0,112.0,2022-09-03,0,0,0,1,0,0,0,0,1,False,False,True,False,True,False
TXN_1203139,36.5,7.0,255.5,2024-09-06,0,0,0,0,0,0,1,0,0,False,False,True,False,False,True
TXN_1203184,15.5,5.0,77.5,2023-06-12,0,0,0,0,0,0,0,1,1,True,False,False,False,True,False
TXN_1204007,24.5,8.0,196.0,2022-10-11,0,0,0,0,0,1,0,0,0,True,False,False,False,True,False
TXN_1205286,29.0,4.0,116.0,2022-11-02,0,0,0,0,0,0,0,1,0,True,False,False,True,False,False
TXN_1205686,32.0,2.0,64.0,2022-03-12,0,0,1,0,0,0,0,0,1,False,True,False,False,True,False
TXN_1205880,11.0,2.0,22.0,2023-06-17,0,0,0,0,0,1,0,0,1,True,False,False,True,False,False
TXN_1207317,39.5,3.0,118.5,2024-09-13,0,0,0,0,0,1,0,0,1,False,False,True,False,True,False
TXN_1207537,8.0,9.0,72.0,2022-02-01,0,1,0,0,0,0,0,0,1,False,True,False,False,True,False
TXN_1207822,24.5,1.0,24.5,2023-05-26,0,0,0,0,1,0,0,0,1,True,False,False,False,False,True
TXN_1207984,29.0,6.0,174.0,2022-05-10,0,0,0,0,1,0,0,0,0,False,True,False,False,False,True
TXN_1208768,14.0,2.0,28.0,2023-02-28,1,0,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_1209005,8.0,5.0,40.0,2022-12-31,1,0,0,0,0,0,0,0,0,False,False,True,False,False,True
TXN_1209021,11.0,6.0,66.0,2024-11-11,0,0,0,0,0,0,1,0,1,False,True,False,False,False,True
TXN_1209495,11.0,10.0,110.0,2023-01-29,1,0,0,0,0,0,0,0,0,False,False,True,False,False,True
TXN_1209700,39.5,9.0,355.5,2024-06-17,1,0,0,0,0,0,0,0,0,False,False,True,True,False,False
TXN_1210437,9.5,7.0,66.5,2023-05-26,0,0,0,0,1,0,0,0,0,True,False,False,False,False,True
TXN_1211345,9.5,7.0,66.5,2024-12-02,0,0,0,0,0,1,0,0,1,False,False,True,False,False,True
TXN_1211734,12.5,2.0,25.0,2023-06-15,0,0,0,0,0,0,0,1,1,False,True,False,False,True,False
TXN_1212058,21.5,1.0,21.5,2023-03-18,0,0,0,1,0,0,0,0,1,True,False,False,False,True,False
TXN_1212399,14.0,8.0,112.0,2024-01-17,1,0,0,0,0,0,0,0,1,False,False,True,False,True,False
TXN_1212420,23.0,2.0,46.0,2022-06-21,0,0,0,0,0,0,0,1,1,False,True,False,False,False,True
TXN_1213004,21.5,2.0,43.0,2022-03-18,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False
TXN_1213835,36.5,4.0,146.0,2022-07-06,1,0,0,0,0,0,0,0,0,False,False,True,True,False,False
TXN_1217844,24.5,8.0,196.0,2022-04-30,0,0,1,0,0,0,0,0,0,False,True,False,True,False,False
TXN_1219422,20.0,6.0,120.0,2023-11-01,0,0,0,0,0,1,0,0,1,True,False,False,False,True,False
TXN_1219590,38.0,3.0,114.0,2024-01-16,0,0,0,0,1,0,0,0,1,False,True,False,False,True,False
TXN_1219680,11.0,3.0,33.0,2024-09-04,0,0,0,1,0,0,0,0,1,False,True,False,False,True,False
TXN_1220342,39.5,10.0,395.0,2024-04-03,0,0,0,0,0,0,0,1,0,False,True,False,False,False,True
TXN_1221709,15.5,4.0,62.0,2022-12-23,0,0,0,0,0,0,0,1,1,True,False,False,True,False,False
TXN_1221943,18.5,10.0,185.0,2024-10-02,0,0,0,0,0,1,0,0,1,False,False,True,True,False,False
TXN_1222397,11.0,10.0,110.0,2023-03-23,0,0,0,1,0,0,0,0,1,True,False,False,False,True,False
TXN_1222659,32.0,5.0,160.0,2022-06-22,1,0,0,0,0,0,0,0,0,False,False,True,False,True,False
TXN_1223061,35.0,10.0,350.0,2022-09-05,0,0,0,0,0,0,1,0,1,False,True,False,False,True,False
TXN_1223079,27.5,4.0,110.0,2024-08-06,0,0,0,0,0,0,0,1,0,False,True,False,False,False,True
TXN_1223573,12.5,3.0,37.5,2024-04-06,0,0,1,0,0,0,0,0,0,False,True,False,False,True,False
TXN_1224026,6.5,10.0,65.0,2022-10-17,0,0,0,0,1,0,0,0,0,True,False,False,True,False,False
TXN_1224321,12.5,1.0,12.5,2022-08-22,0,0,1,0,0,0,0,0,1,False,False,True,True,False,False
TXN_1224414,12.5,5.0,62.5,2022-01-23,0,0,0,0,0,1,0,0,1,False,False,True,False,True,False
TXN_1227978,41.0,10.0,410.0,2024-01-17,1,0,0,0,0,0,0,0,0,False,False,True,False,False,True
TXN_1229733,8.0,6.0,48.0,2024-04-17,0,0,0,0,1,0,0,0,1,False,False,True,True,False,False
TXN_1230120,26.0,4.0,104.0,2024-04-10,0,0,0,0,0,0,0,1,1,False,True,False,False,False,True
TXN_1230793,14.0,4.0,56.0,2024-06-28,0,0,1,0,0,0,0,0,0,False,True,False,True,False,False
TXN_1231391,15.5,3.0,46.5,2022-04-06,0,0,0,0,0,0,0,1,0,False,True,False,False,False,True
TXN_1231953,17.0,8.0,136.0,2024-02-16,0,0,1,0,0,0,0,0,1,False,False,True,True,False,False
TXN_1232531,6.5,3.0,19.5,2024-05-27,1,0,0,0,0,0,0,0,1,True,False,False,False,True,False
TXN_1234299,32.0,10.0,320.0,2022-02-17,0,1,0,0,0,0,0,0,1,False,False,True,False,True,False
TXN_1235721,27.5,3.0,82.5,2024-02-24,0,0,0,1,0,0,0,0,0,False,True,False,False,True,False
TXN_1236974,9.5,8.0,76.0,2023-04-21,1,0,0,0,0,0,0,0,1,True,False,False,True,False,False
TXN_1237218,26.0,3.0,78.0,2022-11-21,0,0,0,1,0,0,0,0,0,True,False,False,False,True,False
TXN_1238430,23.0,8.0,184.0,2024-05-16,0,0,0,0,0,0,1,0,1,True,False,False,False,True,False
TXN_1238908,21.5,7.0,150.5,2024-02-15,1,0,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_1238927,14.0,1.0,14.0,2022-12-23,0,0,0,0,0,0,0,1,0,False,False,True,False,True,False
TXN_1239531,36.5,10.0,365.0,2023-02-18,1,0,0,0,0,0,0,0,0,True,False,False,False,False,True
TXN_1243748,6.5,3.0,19.5,2023-05-23,0,0,1,0,0,0,0,0,1,False,True,False,False,False,True
TXN_1243810,20.0,8.0,160.0,2023-12-28,0,0,0,0,0,1,0,0,1,True,False,False,False,True,False
TXN_1243903,14.0,8.0,112.0,2023-07-25,0,0,1,0,0,0,0,0,1,False,True,False,False,False,True
TXN_1244212,20.0,6.0,120.0,2024-10-15,0,0,0,0,0,0,1,0,1,True,False,False,False,True,False
TXN_1245067,30.5,1.0,30.5,2023-08-15,0,0,0,0,1,0,0,0,1,False,True,False,True,False,False
TXN_1245088,29.0,6.0,174.0,2024-03-04,1,0,0,0,0,0,0,0,0,False,False,True,True,False,False
TXN_1245154,5.0,2.0,10.0,2024-12-09,0,0,0,0,0,1,0,0,0,True,False,False,False,True,False
TXN_1245404,24.5,7.0,171.5,2024-07-31,0,0,0,0,0,1,0,0,1,False,True,False,True,False,False
TXN_1246620,20.0,6.0,120.0,2024-06-23,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True
TXN_1247741,9.5,10.0,95.0,2024-08-18,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True
TXN_1248449,35.0,8.0,280.0,2023-05-28,1,0,0,0,0,0,0,0,0,False,True,False,False,False,True
TXN_1248451,39.5,2.0,79.0,2024-11-26,1,0,0,0,0,0,0,0,1,False,True,False,False,True,False
TXN_1248527,11.0,6.0,66.0,2024-03-02,0,0,0,0,0,1,0,0,0,False,True,False,True,False,False
TXN_1248793,9.5,9.0,85.5,2022-10-03,0,0,0,0,0,0,0,1,0,True,False,False,False,True,False
TXN_1249020,17.0,6.0,102.0,2022-02-27,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True
TXN_1249742,39.5,10.0,395.0,2024-03-21,0,0,0,0,0,0,1,0,1,False,False,True,False,False,True
TXN_1255024,8.0,5.0,40.0,2024-05-27,0,0,0,0,1,0,0,0,0,True,False,False,False,True,False
TXN_1255913,38.0,1.0,38.0,2024-01-18,0,0,0,0,0,0,0,1,1,False,False,True,True,False,False
TXN_1256115,18.5,5.0,92.5,2024-11-25,0,0,1,0,0,0,0,0,1,False,True,False,False,True,False
TXN_1257071,20.0,5.0,100.0,2024-01-29,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
TXN_1257746,29.0,1.0,29.0,2022-09-29,1,0,0,0,0,0,0,0,0,False,True,False,False,False,True
TXN_1258675,14.0,3.0,42.0,2023-08-01,0,0,0,1,0,0,0,0,0,False,False,True,True,False,False
TXN_1259242,29.0,6.0,174.0,2023-08-11,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False
TXN_1260450,36.5,10.0,365.0,2023-12-24,0,0,0,0,0,1,0,0,0,False,False,True,False,True,False
TXN_1260673,36.5,3.0,109.5,2022-05-30,0,0,1,0,0,0,0,0,0,False,True,False,False,False,True
TXN_1263895,33.5,10.0,335.0,2024-03-16,0,0,0,1,0,0,0,0,0,False,True,False,False,True,False
TXN_1264844,35.0,8.0,280.0,2022-08-19,0,0,0,1,0,0,0,0,0,False,True,False,False,True,False
TXN_1265326,15.5,9.0,139.5,2024-04-22,0,0,0,0,0,1,0,0,0,True,False,False,False,True,False
TXN_1265621,36.5,8.0,292.0,2022-01-11,0,0,0,1,0,0,0,0,1,False,False,True,False,True,False
TXN_1266241,39.5,2.0,79.0,2022-01-06,0,0,0,0,0,1,0,0,0,False,False,True,False,True,False
TXN_1266761,6.5,6.0,39.0,2024-05-01,0,0,0,0,0,1,0,0,0,False,True,False,False,False,True
TXN_1266935,32.0,1.0,32.0,2023-10-26,0,0,1,0,0,0,0,0,1,True,False,False,True,False,False
TXN_1269546,20.0,6.0,120.0,2022-10-19,1,0,0,0,0,0,0,0,0,False,False,True,False,False,True
TXN_1271965,12.5,10.0,125.0,2024-08-10,0,0,0,0,0,0,0,1,1,False,False,True,True,False,False
TXN_1273334,41.0,10.0,410.0,2022-11-04,1,0,0,0,0,0,0,0,0,False,False,True,False,True,False
TXN_1273571,9.5,6.0,57.0,2023-03-07,1,0,0,0,0,0,0,0,1,True,False,False,False,True,False
TXN_1275290,41.0,2.0,82.0,2022-06-16,1,0,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_1275355,21.5,2.0,43.0,2022-01-10,0,0,1,0,0,0,0,0,0,True,False,False,False,False,True
TXN_1276028,23.0,4.0,92.0,2023-06-09,0,0,0,0,0,0,1,0,1,False,False,True,False,False,True
TXN_1277309,14.0,9.0,126.0,2023-06-01,0,0,1,0,0,0,0,0,0,False,True,False,True,False,False
TXN_1278400,39.5,5.0,197.5,2024-04-08,0,0,0,0,0,0,0,1,0,False,False,True,False,True,False
TXN_1278695,15.5,6.0,93.0,2023-03-11,1,0,0,0,0,0,0,0,0,True,False,False,False,True,False
TXN_1278874,14.0,1.0,14.0,2024-09-21,0,0,0,0,1,0,0,0,0,True,False,False,False,False,True
TXN_1282545,27.5,1.0,27.5,2022-08-17,0,1,0,0,0,0,0,0,1,False,True,False,True,False,False
TXN_1283354,26.0,10.0,260.0,2023-08-17,0,0,0,0,0,1,0,0,0,False,False,True,True,False,False
TXN_1284168,5.0,1.0,5.0,2023-04-21,1,0,0,0,0,0,0,0,0,False,True,False,False,True,False
TXN_1284380,15.5,4.0,62.0,2023-07-14,0,0,0,1,0,0,0,0,0,True,False,False,False,True,False
TXN_1284624,21.5,6.0,129.0,2024-05-17,0,0,1,0,0,0,0,0,0,True,False,False,False,False,True
TXN_1284960,5.0,1.0,5.0,2024-08-17,0,0,0,0,0,1,0,0,1,True,False,False,False,True,False
TXN_1285084,12.5,2.0,25.0,2024-07-03,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
TXN_1285469,15.5,7.0,108.5,2022-06-17,0,0,0,1,0,0,0,0,1,False,False,True,True,False,False
TXN_1285698,35.0,7.0,245.0,2022-10-18,0,0,0,0,0,1,0,0,1,True,False,False,False,True,False
TXN_1286644,5.0,8.0,40.0,2022-06-24,0,0,0,0,0,1,0,0,1,False,False,True,False,False,True
TXN_1287015,9.5,6.0,57.0,2022-04-20,1,0,0,0,0,0,0,0,1,False,False,True,True,False,False
TXN_1289036,20.0,4.0,80.0,2022-12-09,0,0,0,0,0,0,1,0,0,True,False,False,True,False,False
TXN_1289184,12.5,6.0,75.0,2023-08-02,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True
TXN_1289422,6.5,6.0,39.0,2022-10-28,0,0,1,0,0,0,0,0,0,True,False,False,False,False,True
TXN_1289671,14.0,9.0,126.0,2022-12-25,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True
TXN_1291675,35.0,8.0,280.0,2022-04-12,0,0,1,0,0,0,0,0,1,False,True,False,True,False,False
TXN_1292523,11.0,8.0,88.0,2023-09-13,0,0,0,0,1,0,0,0,0,False,True,False,False,False,True
TXN_1293012,29.0,4.0,116.0,2022-03-30,0,0,0,0,0,0,0,1,0,False,False,True,False,True,False
TXN_1293495,5.0,6.0,30.0,2023-11-10,0,1,0,0,0,0,0,0,0,False,False,True,True,False,False
TXN_1294354,35.0,6.0,210.0,2024-07-06,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False
TXN_1294411,29.0,3.0,87.0,2023-09-21,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False
TXN_1297128,21.5,7.0,150.5,2024-03-26,1,0,0,0,0,0,0,0,1,False,True,False,True,False,False
TXN_1297496,32.0,6.0,192.0,2022-01-03,0,0,0,1,0,0,0,0,0,False,False,True,False,False,True
TXN_1297992,11.0,3.0,33.0,2022-06-28,0,0,0,0,0,0,1,0,0,False,False,True,False,False,True
TXN_1299663,6.5,4.0,26.0,2023-06-15,0,1,0,0,0,0,0,0,1,True,False,False,True,False,False
TXN_1300257,33.5,6.0,201.0,2022-07-18,0,0,0,0,0,1,0,0,1,True,False,False,False,False,True
TXN_1300271,5.0,2.0,10.0,2024-05-22,0,0,0,0,1,0,0,0,1,False,False,True,False,False,True
TXN_1304201,11.0,4.0,44.0,2024-03-14,0,0,0,0,0,1,0,0,0,False,True,False,False,True,False
TXN_1305706,38.0,6.0,228.0,2022-01-26,0,0,0,1,0,0,0,0,1,False,True,False,False,False,True
TXN_1305845,6.5,6.0,39.0,2024-12-17,1,0,0,0,0,0,0,0,1,False,False,True,False,True,False
TXN_1305990,41.0,1.0,41.0,2023-07-29,0,0,1,0,0,0,0,0,1,False,True,False,False,False,True
TXN_1306295,6.5,5.0,32.5,2022-09-13,0,0,1,0,0,0,0,0,1,False,False,True,False,True,False
TXN_1309344,39.5,4.0,158.0,2024-01-30,0,0,0,0,1,0,0,0,0,True,False,False,False,False,True
TXN_1310254,29.0,8.0,232.0,2022-03-16,0,0,0,0,0,0,1,0,1,False,False,True,False,True,False
TXN_1310355,30.5,7.0,213.5,2023-01-16,0,0,0,0,0,1,0,0,1,True,False,False,True,False,False
TXN_1310419,36.5,1.0,36.5,2024-10-09,0,0,0,0,1,0,0,0,1,False,False,True,True,False,False
TXN_1311532,14.0,4.0,56.0,2022-04-24,0,0,0,1,0,0,0,0,1,False,False,True,False,False,True
TXN_1311636,27.5,1.0,27.5,2022-02-09,0,0,0,0,1,0,0,0,1,True,False,False,True,False,False
TXN_1311744,8.0,1.0,8.0,2022-06-22,0,0,0,0,1,0,0,0,1,False,False,True,True,False,False
TXN_1312186,12.5,2.0,25.0,2024-12-24,0,0,1,0,0,0,0,0,1,False,True,False,False,True,False
TXN_1312767,36.5,10.0,365.0,2022-05-10,0,1,0,0,0,0,0,0,1,False,True,False,False,True,False
TXN_1315418,6.5,3.0,19.5,2022-08-29,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False
TXN_1315967,17.0,6.0,102.0,2022-04-16,1,0,0,0,0,0,0,0,1,False,True,False,True,False,False
TXN_1316715,27.5,2.0,55.0,2023-12-30,1,0,0,0,0,0,0,0,1,False,False,True,True,False,False
TXN_1317207,17.0,3.0,51.0,2023-03-29,0,0,0,0,1,0,0,0,1,True,False,False,True,False,False
TXN_1317296,41.0,6.0,246.0,2024-09-10,0,0,0,0,0,1,0,0,1,True,False,False,False,True,False
TXN_1318100,33.5,10.0,335.0,2022-09-19,0,0,0,0,0,1,0,0,1,True,False,False,False,True,False
TXN_1318784,24.5,1.0,24.5,2024-03-11,0,0,1,0,0,0,0,0,1,False,False,True,False,True,False
TXN_1319314,36.5,6.0,219.0,2025-01-13,0,1,0,0,0,0,0,0,1,False,True,False,False,False,True
TXN_1319354,33.5,9.0,301.5,2024-06-18,0,0,0,0,0,0,1,0,0,False,False,True,False,False,True
TXN_1319394,21.5,6.0,129.0,2022-09-20,0,0,0,0,0,0,0,1,1,False,False,True,False,True,False
TXN_1320747,23.0,8.0,184.0,2023-03-10,0,0,0,0,0,0,1,0,0,False,False,True,True,False,False
TXN_1321193,32.0,5.0,160.0,2022-03-17,0,0,0,0,0,0,1,0,1,True,False,False,False,True,False
TXN_1321886,26.0,3.0,78.0,2024-09-07,0,0,0,1,0,0,0,0,1,False,True,False,True,False,False
TXN_1322913,20.0,4.0,80.0,2022-09-20,0,0,0,0,1,0,0,0,1,False,False,True,False,True,False
TXN_1324362,33.5,8.0,268.0,2023-02-15,0,1,0,0,0,0,0,0,1,False,True,False,True,False,False
TXN_1324813,15.5,8.0,124.0,2023-09-22,0,0,1,0,0,0,0,0,1,False,False,True,True,False,False
TXN_1325795,24.5,6.0,147.0,2022-04-29,0,0,1,0,0,0,0,0,0,False,False,True,True,False,False
TXN_1326495,35.0,2.0,70.0,2024-06-26,0,0,0,0,0,1,0,0,0,True,False,False,False,True,False
TXN_1328851,27.5,7.0,192.5,2023-02-21,0,0,0,1,0,0,0,0,0,False,True,False,False,False,True
TXN_1329247,26.0,4.0,104.0,2023-05-11,0,0,0,1,0,0,0,0,1,False,False,True,False,False,True
TXN_1331679,11.0,1.0,11.0,2022-11-17,0,1,0,0,0,0,0,0,0,True,False,False,False,True,False
TXN_1332543,21.5,8.0,172.0,2022-05-28,0,0,0,0,0,0,1,0,1,False,True,False,True,False,False
TXN_1334354,32.0,10.0,320.0,2024-09-10,0,0,0,0,0,0,1,0,1,False,True,False,False,True,False
TXN_1334483,20.0,3.0,60.0,2023-07-17,0,0,1,0,0,0,0,0,1,True,False,False,True,False,False
TXN_1334624,21.5,2.0,43.0,2022-05-21,0,0,0,0,0,0,0,1,1,True,False,False,True,False,False
TXN_1334745,41.0,4.0,164.0,2022-06-24,0,0,0,0,0,0,0,1,0,False,False,True,False,True,False
TXN_1336269,14.0,6.0,84.0,2024-12-25,1,0,0,0,0,0,0,0,1,False,False,True,False,False,True
TXN_1338239,14.0,5.0,70.0,2024-01-11,0,0,0,0,0,0,1,0,1,False,False,True,False,True,False
TXN_1338572,29.0,8.0,232.0,2023-02-26,0,0,0,1,0,0,0,0,1,False,False,True,False,True,False
TXN_1340752,23.0,5.0,115.0,2024-01-24,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True
TXN_1341677,41.0,1.0,41.0,2024-07-25,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True
TXN_1341944,12.5,9.0,112.5,2023-05-24,0,0,0,0,0,1,0,0,1,False,True,False,False,False,True
TXN_1342283,41.0,7.0,287.0,2022-03-17,0,0,0,0,1,0,0,0,1,True,False,False,True,False,False
TXN_1342762,20.0,5.0,100.0,2023-03-09,0,0,0,0,0,1,0,0,1,True,False,False,False,False,True
TXN_1345478,24.5,5.0,122.5,2023-07-23,0,0,0,0,0,1,0,0,0,False,True,False,False,False,True
TXN_1346220,33.5,6.0,201.0,2024-02-17,0,0,0,0,1,0,0,0,1,False,True,False,True,False,False
TXN_1346294,14.0,5.0,70.0,2023-09-18,1,0,0,0,0,0,0,0,0,False,True,False,False,True,False
TXN_1349740,23.0,3.0,69.0,2024-07-16,0,0,0,1,0,0,0,0,1,True,False,False,True,False,False
TXN_1350230,26.0,4.0,104.0,2022-11-18,0,1,0,0,0,0,0,0,1,True,False,False,True,False,False
TXN_1350410,18.5,3.0,55.5,2024-09-11,0,0,0,0,0,1,0,0,1,False,True,False,True,False,False
TXN_1350756,15.5,2.0,31.0,2023-10-07,1,0,0,0,0,0,0,0,0,False,False,True,False,False,True
TXN_1351465,15.5,9.0,139.5,2024-08-16,0,0,0,0,0,0,0,1,0,False,True,False,False,False,True
TXN_1352194,21.5,4.0,86.0,2023-02-26,0,0,0,1,0,0,0,0,1,False,True,False,False,False,True
TXN_1352831,36.5,3.0,109.5,2023-10-31,0,0,0,0,1,0,0,0,1,False,True,False,False,False,True
TXN_1353484,33.5,2.0,67.0,2024-02-05,0,1,0,0,0,0,0,0,1,False,True,False,False,False,True
TXN_1353717,14.0,7.0,98.0,2024-02-04,0,0,0,0,0,1,0,0,0,False,True,False,False,False,True
TXN_1354152,12.5,2.0,25.0,2024-06-06,0,0,0,0,1,0,0,0,1,False,True,False,True,False,False
TXN_1354667,15.5,5.0,77.5,2022-04-04,1,0,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_1354704,30.5,8.0,244.0,2022-12-03,0,1,0,0,0,0,0,0,1,True,False,False,True,False,False
TXN_1356368,32.0,4.0,128.0,2022-01-25,0,0,0,0,0,0,1,0,1,False,False,True,False,False,True
TXN_1358739,5.0,4.0,20.0,2023-01-03,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
TXN_1358761,12.5,3.0,37.5,2024-05-15,0,0,0,0,1,0,0,0,0,True,False,False,True,False,False
TXN_1358906,26.0,10.0,260.0,2024-02-28,1,0,0,0,0,0,0,0,1,False,False,True,True,False,False
TXN_1359765,23.0,3.0,69.0,2022-04-13,0,0,0,0,1,0,0,0,1,False,True,False,False,False,True
TXN_1360187,29.0,1.0,29.0,2023-09-05,1,0,0,0,0,0,0,0,0,True,False,False,False,False,True
TXN_1360556,33.5,8.0,268.0,2024-01-12,0,0,0,0,0,0,0,1,0,True,False,False,True,False,False
TXN_1361319,39.5,9.0,355.5,2022-02-10,0,1,0,0,0,0,0,0,0,False,True,False,False,True,False
TXN_1361359,35.0,9.0,315.0,2022-03-19,0,0,0,0,0,1,0,0,0,False,False,True,True,False,False
TXN_1362426,6.5,3.0,19.5,2024-07-14,1,0,0,0,0,0,0,0,1,False,True,False,False,True,False
